year	aphiaid	scientificnameaccepted	date	xUTM	yUTM	season	eventid	mrgid	month	occurrence	gridnr	middleXgrid	middleYgrid
2007	109711	Alexandrium minutum	2007-10-18	1241136.6069495887	6284102.8373246165	autumn	EVENT-220:TRANS-289:SECT-48798	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-18	1241397.108288249	6285252.210667386	autumn	EVENT-221:TRANS-290:SECT-48821	NA	NA	0	285	1242500	6282500
2007	109711	Alexandrium minutum	2007-10-18	1274891.7578997144	6818130.409434577	autumn	EVENT-1297:TRANS-1754:SECT-14981	NA	NA	0	796	1277500	6807500
2007	109711	Alexandrium minutum	2007-10-18	1519971.6955343373	6483755.19326987	autumn	2007-10-18-57.3333-20.05	NA	NA	0	497	1522500	6492500
2007	109711	Alexandrium minutum	2007-10-23	1330315.977784655	7150060.443166275	autumn	2007-10-23-63.4875-19.8183	NA	NA	0	1138	1347500	7157500
2007	109711	Alexandrium minutum	2007-10-23	1340724.444720433	6610673.998957838	autumn	2007-10-23-58.803-17.6253	NA	NA	0	594	1347500	6597500
2007	109711	Alexandrium minutum	2007-10-23	1404913.6198263185	6733282.65563874	autumn	PHYPLA93-16_TS16_23.10.2007 _1493	NA	NA	0	732	1417500	6737500
2007	109711	Alexandrium minutum	2007-10-24	974553.4717001757	6328515.394401536	autumn	2007-10-24-56.856667-10.791667	NA	NA	0	311	962500	6317500
2007	109711	Alexandrium minutum	2007-10-24	1312620.1586682065	6325862.245788325	autumn	2007-10-24-56.3708-16.2017	NA	NA	0	321	1312500	6317500
2007	109711	Alexandrium minutum	2007-10-24	1528820.8106798702	6746363.938110056	autumn	PHYPLA93-16_TS15_24.10.2007 _1500	NA	NA	0	735	1522500	6737500
2007	109711	Alexandrium minutum	2007-10-24	1652849.6254809496	6766053.607405168	autumn	PHYPLA93-16_TS12_24.10.2007 _1503	NA	NA	0	773	1662500	6772500
2007	109711	Alexandrium minutum	2007-10-24	1677101.4561559279	6780044.469856598	autumn	PHYPLA93-16_TS13_24.10.2007 _1502	NA	NA	0	773	1662500	6772500
2007	109711	Alexandrium minutum	2007-10-24	1701915.921732146	6793072.735204486	autumn	PHYPLA93-16_TS14_24.10.2007 _1501	NA	NA	0	808	1697500	6807500
2007	109711	Alexandrium minutum	2007-10-26	1664776.8412958228	6716540.6532865185	autumn	PHYPLA93-16_HL1_26.10.2007 _1516	NA	NA	0	705	1662500	6702500
